,InvoiceNo,CustomerID,CountryType,Quantity,InvoiceDate,Month,Day,Weekday,Hour,cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,sum,Delivery_Charges,Extra_Charges,Other Purchases,PricePerQuantity
169,536667,15260,1,214,2010-12-02 12:09:00,12,2,3,12,185.10000000000005,15.3,20.4,51.0,90.70000000000002,0.0,362.5,0,0,0,1.6939252336448598
170,536670,15260,1,40,2010-12-02 12:09:00,12,2,3,12,0.0,0.0,58.0,0.0,0.0,0.0,58.0,0,0,0,1.45
171,536671,13305,1,132,2010-12-02 12:10:00,12,2,3,12,20.4,39.6,76.19999999999999,0.0,0.0,0.0,136.2,0,0,0,1.0318181818181817
172,536672,14491,1,40,2010-12-02 12:10:00,12,2,3,12,0.0,0.0,61.8,65.4,0.0,0.0,127.2,0,0,0,3.18
173,536673,14060,1,504,2010-12-02 12:11:00,12,2,3,12,193.56,0.0,85.8,0.0,60.48,0.0,339.84,0,0,0,0.6742857142857143
174,536674,15923,1,122,2010-12-02 12:16:00,12,2,3,12,9.7,32.3,33.74999999999999,32.849999999999994,18.48,0.0,127.08000000000003,0,0,0,1.0416393442622953
175,536676,16752,1,54,2010-12-02 12:18:00,12,2,3,12,124.5,17.0,12.6,15.9,17.700000000000006,19.8,207.5,0,0,0,3.8425925925925926
176,536681,17287,1,46,2010-12-02 12:22:00,12,2,3,12,1.65,17.549999999999997,1.25,67.82,25.65,0.0,113.91999999999999,0,0,0,2.4765217391304346
177,536685,17850,1,90,2010-12-02 12:23:00,12,2,3,12,71.5,40.5,27.12,118.04,76.14,0.0,333.30000000000007,0,0,0,3.703333333333334
178,536688,17850,1,6,2010-12-02 12:24:00,12,2,3,12,0.0,0.0,0.0,11.1,0.0,0.0,11.1,0,0,0,1.8499999999999999
179,536690,17850,1,74,2010-12-02 12:25:00,12,2,3,12,71.5,25.200000000000003,20.34,111.26000000000002,55.800000000000004,0.0,284.1,0,0,0,3.8391891891891894
180,536693,17850,1,6,2010-12-02 12:26:00,12,2,3,12,0.0,0.0,0.0,11.1,0.0,0.0,11.1,0,0,0,1.8499999999999999
181,536698,15363,1,144,2010-12-02 12:28:00,12,2,3,12,157.65000000000003,60.60000000000002,35.40000000000001,16.5,55.85000000000001,0.0,326.00000000000006,0,0,0,2.2638888888888893
182,536707,12915,1,41,2010-12-02 12:33:00,12,2,3,12,0.0,46.849999999999994,33.45,86.0,33.349999999999994,0.0,199.64999999999998,0,0,0,4.869512195121951
183,536732,15544,1,274,2010-12-02 12:47:00,12,2,3,12,15.0,45.2,84.04,98.7,111.60000000000001,0.0,354.53999999999996,0,0,0,1.293941605839416
184,536733,15738,1,255,2010-12-02 12:50:00,12,2,3,12,0.0,31.2,52.90000000000002,49.05,196.50000000000003,0.0,329.65,0,0,0,1.2927450980392157
185,536735,17381,1,128,2010-12-02 12:58:00,12,2,3,12,0.0,0.0,0.0,0.0,211.2,0.0,211.2,0,0,0,1.65
186,536736,17381,1,1296,2010-12-02 12:59:00,12,2,3,12,103.68,0.0,640.5600000000001,80.64,0.0,0.0,824.88,0,0,0,0.6364814814814814
187,536738,15827,1,40,2010-12-02 13:06:00,12,2,3,13,17.700000000000006,10.08,28.650000000000006,15.9,9.95,0.0,82.28000000000002,0,0,0,2.0570000000000004
188,536739,14180,1,31,2010-12-02 13:08:00,12,2,3,13,36.25,0.0,73.15,62.500000000000014,29.85,0.0,201.75000000000003,0,0,0,6.508064516129033
189,536740,15827,1,55,2010-12-02 13:08:00,12,2,3,13,17.4,27.599999999999998,15.0,12.6,9.95,0.0,82.55,0,0,0,1.5009090909090907
190,536741,13117,1,130,2010-12-02 13:11:00,12,2,3,13,114.19999999999999,25.2,32.7,13.52,16.5,0.0,202.11999999999998,0,0,0,1.5547692307692307
191,536742,16916,1,102,2010-12-02 13:14:00,12,2,3,13,26.05,67.10000000000001,35.13,48.24999999999999,19.899999999999995,0.0,196.42999999999998,0,0,0,1.92578431372549
192,536743,17964,1,195,2010-12-02 13:32:00,12,2,3,13,52.24999999999999,58.05,14.16,58.599999999999994,78.69999999999999,0.0,261.76000000000005,0,0,0,1.3423589743589746
193,536744,14466,1,137,2010-12-02 13:36:00,12,2,3,13,0.0,0.0,70.65,309.09999999999997,0.0,0.0,379.74999999999994,0,0,0,2.7718978102189777
194,536745,17235,1,126,2010-12-02 13:38:00,12,2,3,13,188.0,0.0,63.6,80.1,10.2,0.0,341.9,0,0,0,2.713492063492063
195,536746,16510,1,92,2010-12-02 13:39:00,12,2,3,13,17.4,90.89999999999999,0.0,43.5,96.30000000000001,0.0,248.10000000000002,0,0,0,2.696739130434783
196,536747,17802,1,75,2010-12-02 13:44:00,12,2,3,13,33.0,0.0,0.0,67.2,0.0,0.0,100.19999999999999,0,0,10,1.3359999999999999
197,536748,15107,1,26,2010-12-02 13:45:00,12,2,3,13,0.0,10.2,66.0,39.8,0.0,0.0,116.0,0,0,0,4.461538461538462
198,536749,17976,1,93,2010-12-02 13:49:00,12,2,3,13,16.150000000000002,69.3,45.150000000000006,160.68999999999994,30.499999999999996,0.0,321.7899999999999,0,0,0,3.4601075268817194
199,536750,17850,1,98,2010-12-02 14:04:00,12,2,3,14,71.5,40.5,20.34,111.26000000000002,135.54000000000002,0.0,379.1400000000001,0,0,0,3.868775510204083
200,536751,17850,1,6,2010-12-02 14:05:00,12,2,3,14,0.0,0.0,0.0,11.1,0.0,0.0,11.1,0,0,0,1.8499999999999999
201,536752,17850,1,86,2010-12-02 14:06:00,12,2,3,14,71.5,25.200000000000003,20.34,111.26000000000002,115.20000000000003,0.0,343.50000000000006,0,0,0,3.994186046511629
202,536753,17850,1,6,2010-12-02 14:07:00,12,2,3,14,0.0,0.0,0.0,11.1,0.0,0.0,11.1,0,0,0,1.8499999999999999
203,536754,14449,1,142,2010-12-02 14:09:00,12,2,3,14,15.45,66.44999999999999,17.29,86.80000000000003,24.25,0.0,210.24,0,0,0,1.4805633802816902
204,536755,101165,1,15,2010-12-02 14:14:00,12,2,3,14,4.9,2.95,8.350000000000001,38.05,0.0,0.0,54.25,0,0,0,3.6166666666666667
205,536756,101184,1,23,2010-12-02 14:23:00,12,2,3,14,17.05,3.8,23.6,9.650000000000002,11.7,0.85,66.65,0,0,0,2.8978260869565218
206,536759,16781,1,113,2010-12-02 14:26:00,12,2,3,14,40.2,74.25,69.30000000000001,73.65,53.85000000000001,0.0,311.25,0,0,0,2.754424778761062
207,536761,13491,1,36,2010-12-02 14:30:00,12,2,3,14,0.0,12.6,15.9,45.6,24.799999999999997,0.0,98.9,0,0,0,2.7472222222222222
208,536762,16186,1,231,2010-12-02 14:40:00,12,2,3,14,85.19999999999999,60.6,65.7,96.18000000000004,0.0,0.0,307.68000000000006,0,0,0,1.3319480519480522
209,536763,17685,1,331,2010-12-02 14:42:00,12,2,3,14,311.82,117.30000000000004,23.4,0.0,0.0,0.0,452.52,0,0,0,1.367129909365559
210,536769,17581,1,375,2010-12-02 14:47:00,12,2,3,14,106.2,140.70000000000002,100.2,78.0,243.3,0.0,668.3999999999999,0,0,0,1.7823999999999995
211,536771,17581,1,66,2010-12-02 14:49:00,12,2,3,14,17.4,17.4,70.97999999999999,12.6,0.0,0.0,118.38,0,0,0,1.7936363636363635
212,536777,15732,1,97,2010-12-02 15:00:00,12,2,3,15,34.0,93.6,10.5,0.0,0.0,0.0,138.1,0,0,0,1.4237113402061856
213,536778,13138,1,125,2010-12-02 15:03:00,12,2,3,15,30.0,103.6,0.0,19.08,40.55,0.0,193.23000000000002,0,0,0,1.54584
214,536780,101190,1,4,2010-12-02 15:09:00,12,2,3,15,0.0,0.0,0.0,12.8,0.0,0.0,12.8,0,0,0,3.2
215,536781,17460,1,24,2010-12-02 15:14:00,12,2,3,15,0.0,0.0,0.0,50.40000000000001,0.0,0.0,50.40000000000001,0,0,0,2.1000000000000005
216,536782,17567,1,196,2010-12-02 15:18:00,12,2,3,15,19.8,189.0,45.75,161.25,32.55,0.0,448.35,0,0,0,2.2875
217,536783,15061,1,2891,2010-12-02 15:19:00,12,2,3,15,358.9,705.48,773.2,1187.0400000000002,1029.3600000000001,0.0,4053.9800000000005,0,0,0,1.4022760290556902
218,536784,15061,1,1330,2010-12-02 15:20:00,12,2,3,15,129.0,879.42,356.2,640.2000000000002,166.08,0.0,2170.9,0,0,0,1.6322556390977445
219,536785,15061,1,1008,2010-12-02 15:22:00,12,2,3,15,0.0,228.96,250.0,2040.8,211.2,0.0,2730.96,0,0,0,2.7092857142857145
220,536786,15061,1,48,2010-12-02 15:23:00,12,2,3,15,0.0,0.0,0.0,204.0,0.0,0.0,204.0,0,0,0,4.25
221,536787,17850,1,58,2010-12-02 15:24:00,12,2,3,15,0.0,15.3,20.34,48.36,61.300000000000004,0.0,145.3,0,0,0,2.5051724137931037
222,536788,15061,1,60,2010-12-02 15:25:00,12,2,3,15,0.0,0.0,75.0,0.0,0.0,0.0,75.0,0,0,0,1.25
223,536789,17850,1,6,2010-12-02 15:25:00,12,2,3,15,0.0,0.0,0.0,11.1,0.0,0.0,11.1,0,0,0,1.8499999999999999
224,536790,17850,1,111,2010-12-02 15:26:00,12,2,3,15,107.25,35.40000000000001,20.34,144.32,145.68000000000004,0.0,452.99000000000007,0,0,0,4.080990990990991
225,536791,17850,1,12,2010-12-02 15:27:00,12,2,3,15,0.0,0.0,0.0,22.20000000000001,0.0,0.0,22.20000000000001,0,0,0,1.8500000000000008
226,536792,15061,1,24,2010-12-02 15:28:00,12,2,3,15,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0,0,0,1.25
227,536793,16203,1,70,2010-12-02 15:39:00,12,2,3,15,30.0,45.0,80.7,0.0,0.0,15.0,170.7,0,0,0,2.4385714285714286
228,536794,13767,1,96,2010-12-02 15:40:00,12,2,3,15,0.0,50.40000000000001,225.0,47.40000000000001,0.0,0.0,322.8,0,0,0,3.3625000000000003
229,536795,15640,1,180,2010-12-02 15:40:00,12,2,3,15,0.0,81.6,13.919999999999998,100.80000000000003,137.4,0.0,333.72,0,0,0,1.854
230,536796,15574,1,159,2010-12-02 15:46:00,12,2,3,15,38.7,89.4,36.22,119.6,65.12,0.0,349.03999999999996,0,0,0,2.195220125786163
231,536797,16770,1,56,2010-12-02 15:49:00,12,2,3,15,0.0,15.0,15.0,100.80000000000004,0.0,0.0,130.80000000000004,0,0,0,2.3357142857142863
232,536798,17838,1,454,2010-12-02 15:55:00,12,2,3,15,93.60000000000002,0.0,104.5,94.80000000000001,391.56,0.0,684.4600000000002,0,0,0,1.5076211453744497
233,536799,17228,1,122,2010-12-02 16:00:00,12,2,3,16,7.5,52.650000000000006,8.25,102.30000000000001,12.600000000000001,0.0,183.30000000000004,0,0,0,1.502459016393443
234,536800,14829,1,190,2010-12-02 16:12:00,12,2,3,16,37.44,45.3,103.35,40.8,10.08,0.0,236.97,0,0,0,1.2472105263157895
235,536801,101204,1,134,2010-12-02 16:12:00,12,2,3,16,15.0,45.0,15.0,117.00000000000001,60.30000000000002,0.0,252.30000000000004,0,0,0,1.8828358208955227
236,536802,17412,1,50,2010-12-02 16:29:00,12,2,3,16,178.7,0.0,0.0,18.6,0.0,0.0,197.3,0,0,0,3.946
237,536803,14911,0,6,2010-12-02 16:33:00,12,2,3,16,0.0,0.0,0.0,22.5,0.0,0.0,22.5,0,0,0,3.75
238,536804,14031,1,531,2010-12-02 16:34:00,12,2,3,16,14.5,278.15999999999997,405.42,805.8700000000001,210.3,0.0,1714.2500000000005,0,0,0,3.228342749529191
239,536805,14775,1,384,2010-12-02 16:38:00,12,2,3,16,90.0,78.0,83.75999999999999,104.4,50.40000000000001,0.0,406.5600000000001,0,0,0,1.0587500000000003
240,536806,12971,1,84,2010-12-02 16:42:00,12,2,3,16,25.32,0.0,0.0,0.0,19.8,0.0,45.120000000000005,0,0,0,0.5371428571428571
241,536808,17659,1,64,2010-12-02 16:46:00,12,2,3,16,0.0,122.7,15.0,82.3,27.8,0.0,247.80000000000004,0,0,0,3.8718750000000006
242,536809,15299,1,1824,2010-12-02 16:48:00,12,2,3,16,0.0,1003.2,0.0,0.0,0.0,0.0,1003.2,0,0,0,0.55
243,536810,15299,1,204,2010-12-02 16:50:00,12,2,3,16,303.96,0.0,0.0,0.0,0.0,0.0,303.96,0,0,0,1.49
244,536811,15299,1,69,2010-12-02 16:51:00,12,2,3,16,527.85,0.0,0.0,0.0,0.0,0.0,527.85,0,0,0,7.65
245,536813,15646,1,230,2010-12-02 16:59:00,12,2,3,16,85.8,15.5,0.0,17.700000000000006,70.80000000000003,0.0,189.80000000000004,0,0,2,0.825217391304348
246,536819,13402,1,190,2010-12-02 17:12:00,12,2,3,17,17.700000000000006,34.0,135.65000000000003,82.44000000000001,38.489999999999995,0.0,308.28000000000003,0,0,0,1.6225263157894738
247,536821,17757,1,80,2010-12-02 17:17:00,12,2,3,17,13.450000000000001,9.9,32.7,38.650000000000006,48.750000000000014,0.0,143.45000000000002,0,0,0,1.7931250000000003
248,536823,13011,1,13,2010-12-02 17:22:00,12,2,3,17,0.0,0.0,32.85,0.0,17.700000000000006,0.0,50.550000000000004,0,0,0,3.888461538461539
249,536824,13798,1,160,2010-12-02 17:24:00,12,2,3,17,0.0,408.0,0.0,0.0,0.0,0.0,408.0,0,0,0,2.55
250,536830,16754,1,4280,2010-12-02 17:38:00,12,2,3,17,1484.0,0.0,0.0,518.4,0.0,0.0,2002.4,0,0,0,0.46785046728971963
251,536831,16029,1,260,2010-12-02 17:40:00,12,2,3,17,0.0,330.0,239.4,0.0,0.0,0.0,569.4,0,0,0,2.19
252,536832,16634,1,64,2010-12-02 17:41:00,12,2,3,17,19.9,75.7,0.0,43.2,26.0,0.0,164.8,0,0,0,2.575
253,536833,18239,1,208,2010-12-02 17:48:00,12,2,3,17,155.9,98.7,31.35,88.4,63.75,0.0,438.0999999999999,0,0,10,2.1062499999999997
254,536834,14576,1,12,2010-12-02 17:51:00,12,2,3,17,0.0,0.0,35.40000000000001,0.0,0.0,0.0,35.40000000000001,0,0,0,2.950000000000001
255,536835,13145,1,1,2010-12-02 18:06:00,12,2,3,18,0.0,295.0,0.0,0.0,0.0,0.0,295.0,0,0,0,295.0
256,536836,18168,1,113,2010-12-02 18:08:00,12,2,3,18,21.0,29.55,109.60000000000001,78.15,0.0,0.0,238.29999999999995,0,0,10,2.1088495575221233
257,536837,14395,1,174,2010-12-02 18:15:00,12,2,3,18,29.7,37.3,24.48,129.15,88.05000000000001,0.0,308.68,10,0,0,1.7740229885057472
258,536838,14865,1,96,2010-12-02 18:23:00,12,2,3,18,0.0,9.12,0.0,18.0,10.08,0.0,37.199999999999996,0,0,0,0.38749999999999996
259,536839,15093,1,879,2010-12-02 18:25:00,12,2,3,18,15.12,152.64,49.83,323.52,82.62,0.0,623.73,0,0,0,0.7095904436860069
260,536840,12738,0,147,2010-12-02 18:27:00,12,2,3,18,19.8,37.8,13.2,66.55,0.0,0.0,137.35,18,0,18,0.9343537414965986
261,536841,16150,1,174,2010-12-02 18:27:00,12,2,3,18,82.39999999999999,57.4,54.3,72.12,107.4,19.8,393.42,0,0,0,2.2610344827586206
262,536842,17552,1,130,2010-12-02 18:45:00,12,2,3,18,29.70000000000001,66.0,49.019999999999996,118.90000000000002,0.0,0.0,263.62,0,0,0,2.027846153846154
263,536843,17552,1,14,2010-12-02 18:46:00,12,2,3,18,0.0,0.0,15.0,19.9,0.0,0.0,34.9,0,0,0,2.492857142857143
264,536844,14236,1,38,2010-12-02 18:49:00,12,2,3,18,15.0,0.0,0.0,174.3,0.0,0.0,189.3,0,0,0,4.981578947368422
265,536845,17961,1,45,2010-12-02 19:18:00,12,2,3,19,15.95,32.75,15.899999999999999,51.5,11.45,0.0,127.55000000000001,0,0,0,2.8344444444444448
266,536846,14573,1,126,2010-12-02 19:59:00,12,2,3,19,42.4,72.45000000000002,39.45,196.39999999999995,47.55,3.75,401.9999999999998,0,0,0,3.1904761904761885
267,536847,17135,1,222,2010-12-03 09:31:00,12,3,4,9,125.28,30.3,0.0,60.0,0.0,0.0,215.58,0,0,0,0.9710810810810812
268,536848,13408,1,280,2010-12-03 09:39:00,12,3,4,9,0.0,330.0,0.0,0.0,204.0,0.0,534.0,0,0,0,1.9071428571428573
269,536849,17396,1,106,2010-12-03 09:45:00,12,3,4,9,0.0,0.0,397.5,0.0,0.0,0.0,397.5,0,0,0,3.75
270,536851,12967,1,360,2010-12-03 09:49:00,12,3,4,9,422.20000000000005,359.4,59.7,381.30000000000007,145.8,0.0,1368.4,0,0,0,3.8011111111111116
271,536852,12686,0,106,2010-12-03 09:51:00,12,3,4,9,0.0,10.08,25.08,18.58,17.4,0.0,71.14,18,0,18,0.6711320754716981
272,536856,13370,1,343,2010-12-03 10:26:00,12,3,4,10,205.4,139.10000000000002,118.30000000000001,152.62000000000003,119.65,19.8,754.8700000000003,0,0,0,2.2007871720116627
273,536857,16883,1,54,2010-12-03 10:33:00,12,3,4,10,35.0,41.55,22.93,13.800000000000002,14.75,0.0,128.03,0,0,0,2.370925925925926
274,536858,13520,0,108,2010-12-03 10:36:00,12,3,4,10,39.6,0.0,95.30000000000001,88.5,0.0,0.0,223.4,80,0,80,2.0685185185185184
275,536859,12841,1,186,2010-12-03 10:43:00,12,3,4,10,136.85,46.650000000000006,28.2,7.95,74.6,0.0,294.25000000000006,0,0,0,1.5819892473118282
276,536860,16905,1,108,2010-12-03 10:43:00,12,3,4,10,42.550000000000004,139.4,30.0,36.6,5.85,0.0,254.4,0,0,0,2.3555555555555556
277,536861,12427,0,76,2010-12-03 10:44:00,12,3,4,10,19.8,12.6,17.700000000000006,138.2,61.2,0.0,249.50000000000006,54,0,54,3.282894736842106
278,536862,101284,1,149,2010-12-03 11:13:00,12,3,4,11,149.01,220.87999999999997,134.18,358.71000000000004,216.92000000000002,0.0,1079.7000000000003,254,0,10,7.246308724832216
279,536863,17967,1,73,2010-12-03 11:19:00,12,3,4,11,35.59,28.15,12.01,12.990000000000002,22.680000000000003,0.85,112.27000000000001,0,0,0,1.5379452054794522
280,536864,101331,1,65,2010-12-03 11:27:00,12,3,4,11,39.69,71.93999999999998,90.51,127.03,186.45,0.0,515.6200000000001,121,0,2,7.932615384615387
281,536865,101470,1,315,2010-12-03 11:28:00,12,3,4,11,148.86999999999998,307.96,450.45000000000005,641.46,338.8999999999999,8.299999999999999,1895.940000000001,500,0,0,6.018857142857146
282,536866,101473,1,1,2010-12-03 11:28:00,12,3,4,11,0.0,0.0,0.0,8.47,0.0,0.0,8.47,0,0,0,8.47
283,536874,16891,1,86,2010-12-03 11:35:00,12,3,4,11,63.09000000000001,23.3,18.200000000000003,44.27,68.40000000000002,0.0,217.25999999999988,0,0,0,2.5262790697674404
284,536876,102066,1,1640,2010-12-03 11:36:00,12,3,4,11,1209.0400000000009,1297.5400000000009,884.6299999999998,1955.51,987.1,35.74,6369.560000000009,887,0,4,3.883878048780493
285,536883,102067,1,13,2010-12-03 11:41:00,12,3,4,11,5.46,0.0,0.0,0.0,0.0,0.0,5.46,0,0,0,0.42
286,536884,14589,1,5,2010-12-03 11:42:00,12,3,4,11,0.0,0.0,15.9,7.95,15.9,0.0,39.75,0,0,0,7.95
287,536885,102078,0,200,2010-12-03 11:42:00,12,3,4,11,98.1,0.0,39.6,343.80000000000007,67.5,0.0,549.0,0,0,0,2.745
288,536890,14156,0,1548,2010-12-03 11:48:00,12,3,4,11,0.0,0.0,322.2,0.0,0.0,0.0,322.2,0,0,0,0.20813953488372092
289,536920,102088,1,58,2010-12-03 12:01:00,12,3,4,12,2.7,0.0,11.9,17.85,36.849999999999994,0.0,69.3,0,0,0,1.1948275862068964
290,536938,14680,1,320,2010-12-03 12:05:00,12,3,4,12,306.0,229.0,0.0,333.0,262.79999999999995,0.0,1130.8,0,0,0,3.53375
291,536943,17884,1,170,2010-12-03 12:11:00,12,3,4,12,42.059999999999995,28.51,13.6,26.22,77.12,0.0,187.51000000000002,0,0,0,1.1030000000000002
292,536944,12557,0,400,2010-12-03 12:20:00,12,3,4,12,0.0,620.0,0.0,0.0,0.0,0.0,620.0,0,0,0,1.55
293,536945,14083,1,152,2010-12-03 12:24:00,12,3,4,12,71.88999999999999,56.699999999999996,55.400000000000006,90.27000000000001,19.75,0.0,294.01,0,0,0,1.9342763157894736
294,536946,13013,1,363,2010-12-03 12:28:00,12,3,4,12,303.6,0.0,229.3,185.14000000000001,123.90000000000005,0.0,841.94,0,0,0,2.3193939393939393
295,536947,13013,1,439,2010-12-03 12:29:00,12,3,4,12,101.27,49.8,317.03000000000003,99.05,119.25,0.0,686.4,0,0,0,1.5635535307517083
296,536954,17809,1,100,2010-12-03 12:41:00,12,3,4,12,425.0,0.0,0.0,0.0,0.0,0.0,425.0,0,0,0,4.25
297,536956,14210,1,93,2010-12-03 12:43:00,12,3,4,12,0.0,12.6,65.70000000000002,130.2,96.45000000000002,0.0,304.95000000000005,0,0,0,3.279032258064517
298,536957,17809,1,234,2010-12-03 12:43:00,12,3,4,12,96.9,371.1,0.0,165.60000000000002,158.10000000000002,0.0,791.7000000000002,0,0,0,3.383333333333334
299,536960,16477,1,125,2010-12-03 12:48:00,12,3,4,12,72.6,53.10000000000001,0.0,82.25,17.700000000000006,0.0,225.65000000000003,0,0,0,1.8052000000000004
300,536967,12600,0,30,2010-12-03 12:57:00,12,3,4,12,0.0,58.5,0.0,0.0,0.0,0.0,58.5,18,0,18,1.95
301,536968,16013,1,168,2010-12-03 13:09:00,12,3,4,13,204.0,330.0,0.0,0.0,0.0,0.0,534.0,0,0,0,3.1785714285714284
302,536969,16013,1,192,2010-12-03 13:10:00,12,3,4,13,0.0,528.0,0.0,0.0,0.0,0.0,528.0,0,0,0,2.75
303,536971,12779,0,140,2010-12-03 13:40:00,12,3,4,13,37.8,110.6,0.0,99.75999999999999,0.0,0.0,248.16,0,0,0,1.7725714285714285
304,536972,16926,1,35,2010-12-03 13:42:00,12,3,4,13,13.649999999999999,102.0,79.5,19.8,15.3,0.0,230.25000000000003,0,0,0,6.578571428571429
305,536973,17787,1,356,2010-12-03 13:43:00,12,3,4,13,64.4,22.68,399.45000000000005,0.0,249.75000000000006,0.0,736.2800000000001,0,0,0,2.0682022471910115
306,536974,12682,0,130,2010-12-03 13:59:00,12,3,4,13,72.3,33.0,15.9,35.94,143.1,0.0,300.24,36,0,36,2.3095384615384615
307,536975,14911,0,827,2010-12-03 14:04:00,12,3,4,14,570.09,141.75,140.59999999999997,535.63,287.58,30.0,1705.6499999999994,0,0,0,2.0624546553808942
308,536976,14723,1,76,2010-12-03 14:18:00,12,3,4,14,12.5,73.4,16.099999999999998,47.8,0.0,0.0,149.79999999999998,0,0,0,1.9710526315789472
309,536977,17954,1,60,2010-12-03 14:18:00,12,3,4,14,19.9,0.0,13.530000000000001,21.950000000000003,53.4,0.0,108.78,0,0,0,1.813
310,536980,17819,1,239,2010-12-03 14:26:00,12,3,4,14,48.5,13.919999999999998,122.4,403.69999999999993,2.95,0.0,591.4699999999999,0,0,0,2.474769874476987
311,536981,14723,1,36,2010-12-03 14:26:00,12,3,4,14,22.71,20.999999999999996,15.74,18.65,17.59,0.0,95.69000000000003,1,0,0,2.6580555555555563
312,536982,102235,1,1834,2010-12-03 14:27:00,12,3,4,14,915.45,2357.21,1605.8300000000002,4597.86,1162.48,22.86,10661.690000000004,0,0,0,5.813353326063252
313,536983,12712,0,59,2010-12-03 14:30:00,12,3,4,14,0.0,47.2,0.0,77.78000000000002,32.550000000000004,0.0,157.53,18,0,18,2.67
314,536984,17841,1,136,2010-12-03 14:35:00,12,3,4,14,114.83,40.25,31.910000000000004,40.2,112.35,0.0,339.5399999999999,0,0,0,2.496617647058823
315,536985,15373,1,42,2010-12-03 14:40:00,12,3,4,14,27.0,29.95,99.69999999999999,159.95000000000002,17.700000000000006,0.0,334.29999999999995,0,0,0,7.959523809523809
316,536986,16140,1,104,2010-12-03 14:40:00,12,3,4,14,35.4,36.0,0.0,52.74000000000001,0.0,0.0,124.14,0,0,0,1.1936538461538462
317,536987,17198,1,124,2010-12-03 14:54:00,12,3,4,14,23.950000000000003,45.75000000000002,66.21000000000001,77.82,58.28,0.0,272.01000000000005,0,0,0,2.1936290322580647
318,536988,17238,1,100,2010-12-03 15:05:00,12,3,4,15,60.14999999999999,28.349999999999998,30.84,106.45000000000003,28.6,0.0,254.38999999999996,0,0,0,2.5438999999999994
319,536989,17238,1,26,2010-12-03 15:10:00,12,3,4,15,22.5,17.25,20.849999999999998,38.25,16.85,0.0,115.70000000000003,0,0,0,4.450000000000001
320,536990,12793,0,64,2010-12-03 15:14:00,12,3,4,15,17.700000000000006,56.1,30.0,0.0,0.0,0.0,103.80000000000001,28,0,28,1.6218750000000002
321,536991,102243,1,32,2010-12-03 15:16:00,12,3,4,15,23.9,2.5,0.0,0.0,0.0,0.0,26.4,0,0,0,0.825
322,536992,15769,1,36,2010-12-03 15:16:00,12,3,4,15,0.0,0.0,0.0,91.8,0.0,0.0,91.8,0,0,0,2.55
323,536993,14396,1,39,2010-12-03 15:19:00,12,3,4,15,13.3,41.3,2.95,52.80000000000001,0.0,0.0,110.35000000000001,0,0,0,2.8294871794871796
324,536994,14898,1,18,2010-12-03 15:25:00,12,3,4,15,0.0,0.0,83.55,14.95,0.0,0.0,98.5,0,0,0,5.472222222222222
325,537022,12725,0,162,2010-12-03 15:45:00,12,3,4,15,230.7,66.8,30.300000000000004,30.95,13.05,0.0,371.79999999999995,56,0,56,2.2950617283950616
326,537023,16725,1,64,2010-12-03 16:02:00,12,3,4,16,66.34,20.85,8.16,7.6,19.2,0.0,122.15000000000003,0,0,0,1.9085937500000005
327,537025,102285,1,48,2010-12-03 16:21:00,12,3,4,16,10.08,18.4,0.0,22.849999999999998,25.5,0.0,76.83,0,0,0,1.600625
328,537026,12395,0,526,2010-12-03 16:35:00,12,3,4,16,0.0,28.0,95.4,166.79999999999998,19.9,0.0,310.1,36,0,36,0.5895437262357415
329,537030,16455,1,142,2010-12-03 16:44:00,12,3,4,16,30.0,196.8,0.0,0.0,19.5,0.0,246.3,0,0,0,1.7345070422535211
330,537031,16455,1,108,2010-12-03 16:45:00,12,3,4,16,0.0,0.0,30.0,105.0,0.0,0.0,135.0,0,0,0,1.25
331,537034,13081,1,1338,2010-12-03 17:20:00,12,3,4,17,285.48,174.5,281.64,1112.1600000000003,501.40000000000003,0.0,2355.1800000000007,0,0,0,1.7602242152466374
332,537035,13081,1,8,2010-12-03 17:21:00,12,3,4,17,0.0,11.6,0.0,0.0,0.0,0.0,11.6,0,0,0,1.45
333,537036,15545,1,75,2010-12-03 17:28:00,12,3,4,17,27.200000000000003,8.5,6.779999999999999,62.65,30.2,0.0,135.32999999999998,0,0,0,1.8043999999999998
334,537037,17243,1,92,2010-12-05 10:03:00,12,5,6,10,51.650000000000006,1.9,37.5,148.15000000000003,17.700000000000006,0.0,256.90000000000003,0,0,0,2.7923913043478263
335,537038,15465,1,109,2010-12-05 10:12:00,12,5,6,10,0.0,0.0,0.0,0.0,360.55000000000007,0.0,360.55000000000007,0,0,0,3.307798165137615
336,537040,13089,1,192,2010-12-05 10:27:00,12,5,6,10,0.0,208.8,0.0,525.5999999999998,0.0,0.0,734.3999999999999,0,0,0,3.8249999999999993
337,537041,16033,1,52,2010-12-05 10:36:00,12,5,6,10,7.8500000000000005,23.3,81.5,18.750000000000004,24.240000000000002,0.0,155.64,0,0,0,2.9930769230769227
338,537042,13838,1,80,2010-12-05 10:45:00,12,5,6,10,36.95,29.6,50.510000000000005,41.90000000000001,71.70000000000002,0.0,230.65999999999988,0,0,0,2.8832499999999985
